GDX_Close,GDX_High,SF_Low,SF_Price,EG_low,EG_open,PLT_Price,PLT_High,Adj Close
20.299999,20.379999,35661,35804,31.4,32.450001,1203.5,1216.2,115.050003
19.190001,20.26,35341,36372,30.700001,32.75,1189.45,1209.65,113.68
19.709999,19.93,35632,35819,31.049999,31.450001,1206.7,1213.65,114.860001
19.879999,20.290001,35703,36080,31.299999,32.700001,1227.1,1234.6,115.389999
19.59,19.950001,36000,36245,31.450001,31.5,1207.85,1228.85,115.110001
20.389999,20.42,36350,36520,31.9,32.049999,1222.95,1226.35,115.379997
20.1,20.35,36432,36594,34.299999,34.849998,1229.0,1230.35,115.160004
18.360001,19.280001,34385,34527,31.299999,32.950001,1200.7,1220.4,112.110001
19.719999,19.860001,32626,36723,31.950001,32.0,1226.9,1247.55,116.580002
19.200001,19.66,35600,36158,32.900002,33.549999,1217.8,1233.25,115.139999
19.25,19.969999,35931,36285,33.950001,33.950001,1224.5,1233.75,116.330002
19.200001,19.870001,36081,36507,33.75,34.75,1235.85,1246.3,115.879997
18.75,19.110001,35760,36230,32.299999,33.400002,1224.0,1240.25,114.43
18.889999,19.25,36537,36595,32.349998,34.0,1232.5,1237.85,115.779999
19.77,20.17,36711,38521,34.849998,35.0,1248.1,1256.25,118.190002
19.209999,20.209999,38162,38668,34.299999,35.75,1246.5,1254.6,117.959999
19.0,19.639999,38330,38722,33.049999,34.299999,1241.35,1252.6,117.690002
18.65,19.15,38460,38707,31.799999,33.099998,1230.0,1244.6,117.410004
17.34,18.719999,38198,38315,28.75,31.4,1212.95,1231.6,114.389999
17.1,18.0,36162,36727,28.85,30.049999,1202.7,1227.45,114.949997
17.98,18.1,36226,36731,29.15,29.299999,1195.15,1206.55,114.269997
18.76,18.85,36449,36555,31.0,31.85,1199.1,1214.85,115.150002
18.530001,19.030001,36452,36940,31.6,32.099998,1196.8,1203.7,114.769997
17.459999,18.5,35830,36155,29.25,31.85,1179.9,1203.2,112.550003
17.299999,18.07,35924,36423,28.75,29.35,1192.85,1194.2,112.739998
17.77,17.959999,36319,36445,28.85,28.85,1190.15,1193.45,112.769997
18.24,18.48,36655,37315,30.15,31.0,1216.15,1219.4,114.830002
17.82,18.190001,36431,36484,29.299999,30.700001,1203.6,1220.95,113.669998
18.450001,18.709999,36422,37352,30.1,30.35,1217.9,1223.9,115.199997
18.379999,18.6,35858,35990,29.75,30.35,1209.15,1220.45,113.580002
18.940001,18.950001,35698,36235,29.6,29.75,1203.2,1215.6,114.080002
19.440001,19.469999,36385,37026,31.950001,32.5,1212.95,1219.1,115.800003
20.469999,20.690001,37052,37914,33.5,33.75,1219.65,1228.9,117.120003
20.09,20.67,37211,37762,33.299999,33.849998,1220.65,1224.75,116.43
19.790001,20.57,36850,36954,32.0,33.75,1220.3,1227.75,115.940002
20.709999,20.73,36530,36833,32.700001,32.900002,1233.75,1233.95,117.260002
21.49,21.76,36847,36971,33.799999,33.849998,1239.25,1246.4,118.559998
20.549999,21.889999,37240,38158,32.650002,35.650002,1244.5,1249.3,118.160004
20.309999,21.120001,37025,37930,32.200001,34.299999,1235.2,1248.65,117.970001
21.48,21.65,37076,37922,34.599998,34.650002,1259.9,1267.05,120.940002
22.16,22.33,37610,39061,35.950001,36.25,1268.65,1272.2,122.519997
22.940001,23.09,38900,39522,37.849998,38.049999,1278.55,1288.85,124.199997
22.540001,23.219999,39565,39923,30.049999,33.349998,1272.6,1289.35,124.230003
22.42,22.950001,39401,40079,30.4,31.5,1282.75,1290.15,125.230003
21.74,22.309999,39725,39965,28.25,31.200001,1269.1,1283.05,124.230003
22.879999,22.93,39083,39530,28.549999,29.15,1265.85,1271.3,124.400002
21.969999,22.73,39307,39472,27.85,29.0,1256.8,1267.6,123.419998
21.59,21.74,37166,37286,26.75,27.049999,1227.25,1257.65,120.760002
22.290001,22.33,37201,38105,21.450001,25.950001,1240.9,1243.85,123.449997
22.450001,22.68,37642,38005,24.0,24.1,1230.3,1241.95,122.419998
21.870001,22.43,37703,38091,24.65,25.700001,1234.65,1242.6,121.050003
22.27,22.5,37970,38371,24.85,25.1,1244.6,1247.6,121.580002
22.58,22.59,37410,37859,24.950001,25.049999,1251.55,1257.55,121.790001
21.33,21.969999,36731,37024,25.1,25.450001,1223.85,1258.55,118.639999
21.690001,21.860001,37072,37798,25.25,25.35,1219.4,1231.35,119.169998
21.280001,21.49,37179,37599,23.35,24.5,1207.75,1225.6,118.470001
20.860001,21.4,37251,37397,23.450001,24.450001,1198.4,1214.05,117.07
21.15,21.27,37050,37225,23.75,24.5,1201.1,1207.35,117.339996
21.26,21.559999,37333,38204,24.5,24.5,1208.15,1214.9,117.980003
20.57,20.91,36201,36374,24.1,24.4,1181.75,1210.1,116.010002
21.040001,21.16,36170,36278,24.4,24.9,1173.35,1183.35,116.339996
20.540001,21.120001,36320,36420,24.9,26.299999,1172.3,1184.75,115.940002
20.450001,20.93,36227,36314,25.5,25.6,1164.45,1175.15,115.279999
20.540001,20.74,35791,36199,25.35,25.5,1165.0,1172.5,115.43
20.42,20.639999,35760,35974,25.549999,26.15,1168.8,1170.0,115.260002
20.790001,20.950001,36200,36455,26.799999,27.5,1174.15,1177.25,115.699997
20.959999,21.15,36559,36628,27.0,27.85,1177.85,1192.45,116.07
21.280001,21.48,36231,36393,27.75,27.75,1188.7,1191.45,116.160004
20.76,21.35,36600,36646,25.950001,26.15,1187.4,1193.65,115.68
20.379999,21.049999,36198,36399,25.799999,27.0,1186.45,1196.8,115.470001
20.040001,20.450001,36230,36378,25.450001,25.799999,1183.7,1188.05,115.110001
20.08,20.379999,36199,36217,25.549999,26.15,1181.55,1192.45,115.0
18.58,19.48,35911,35972,23.799999,24.799999,1160.6,1183.15,111.860001
17.91,18.809999,35838,35914,22.75,24.25,1147.5,1159.0,111.970001
17.67,18.25,35557,35697,22.85,23.049999,1130.55,1148.9,111.419998
18.200001,18.26,34887,35049,22.1,23.049999,1121.4,1136.75,110.75
18.07,18.42,35080,35325,23.049999,24.049999,1117.55,1131.7,110.720001
18.07,18.17,35370,35533,22.9,23.700001,1117.05,1124.35,110.879997
18.110001,18.280001,35352,35563,23.1,24.15,1108.15,1121.4,110.809998
17.93,18.299999,35019,35356,23.0,23.4,1094.45,1109.35,110.209999
18.84,18.879999,35130,35312,22.299999,23.25,1125.05,1125.3,112.370003
18.709999,18.889999,35500,36371,23.700001,23.950001,1123.6,1132.9,112.290001
19.33,19.48,36239,37789,24.75,24.75,1137.65,1143.85,113.57
19.75,19.77,37333,37781,24.950001,25.450001,1146.5,1149.45,114.290001
19.639999,19.83,37669,37991,25.15,25.450001,1138.85,1147.6,114.57
19.360001,19.91,37750,38158,25.4,26.6,1143.2,1151.45,114.730003
19.07,19.879999,38258,38613,24.450001,26.0,1153.0,1163.5,115.480003
18.84,19.15,37925,38395,24.0,24.5,1138.95,1153.9,115.059998
18.469999,18.719999,37412,37466,23.200001,23.700001,1119.9,1138.8,113.75
18.24,18.639999,37044,37169,22.75,23.25,1139.55,1144.6,113.660004
19.209999,19.25,37030,37900,23.4,23.5,1161.2,1169.05,115.599998
18.99,19.35,37107,37349,23.799999,24.5,1155.5,1165.85,115.279999
19.700001,19.799999,37635,38163,24.700001,25.35,1174.9,1187.95,116.690002
19.190001,19.629999,37563,37687,24.35,24.450001,1170.05,1175.85,116.110001
19.09,19.43,36761,36958,23.549999,24.549999,1164.3,1177.95,115.470001
18.91,19.059999,36085,36283,23.25,23.6,1156.55,1166.9,114.669998
19.450001,19.49,36317,36713,23.799999,24.0,1173.6,1177.65,115.970001
19.26,19.49,36423,36560,23.25,24.15,1155.15,1175.1,115.139999
19.41,19.6,35900,36325,23.549999,23.6,1153.25,1160.65,114.440002
19.98,20.02,36066,36581,24.4,24.4,1164.25,1164.75,115.43
19.74,20.23,36125,36487,25.0,25.950001,1161.95,1174.85,115.029999
19.719999,20.059999,36369,36455,24.299999,25.299999,1171.9,1172.5,115.599998
19.83,19.85,35950,36074,24.049999,24.5,1150.2,1174.2,114.720001
19.969999,20.07,36031,36157,24.299999,24.549999,1149.6,1159.7,115.379997
19.309999,19.889999,35591,35791,23.75,24.25,1132.55,1150.65,113.830002
19.780001,19.889999,35805,36111,23.9,24.1,1136.35,1139.85,114.660004
19.360001,19.83,35677,35950,23.450001,24.25,1123.85,1138.2,113.050003
19.76,20.18,36016,37148,23.65,23.85,1142.75,1154.55,115.330002
20.530001,20.559999,36960,37527,24.0,24.049999,1155.8,1160.95,116.330002
20.719999,20.9,37150,37714,24.799999,25.049999,1153.45,1162.9,115.510002
20.110001,20.26,36060,36515,24.299999,24.5,1142.35,1156.15,113.470001
20.27,20.27,36077,36540,24.299999,24.5,1131.4,1145.5,113.080002
20.41,20.66,36763,37130,24.6,25.700001,1148.3,1154.3,114.099998
20.219999,20.709999,36970,37295,24.5,25.4,1148.4,1157.35,114.419998
19.709999,20.35,37742,37992,23.75,24.85,1143.85,1150.75,114.360001
19.83,19.84,37640,37865,23.85,23.85,1132.55,1144.65,113.419998
19.969999,20.07,37620,37935,24.299999,24.799999,1141.75,1145.5,113.970001
20.02,20.16,37549,37668,24.9,25.0,1126.1,1143.2,113.529999
20.290001,20.34,37520,38364,25.25,25.299999,1133.05,1141.5,114.5
20.780001,20.889999,38253,39524,25.75,26.0,1147.5,1153.05,116.550003
20.82,21.25,39273,39744,25.799999,26.200001,1159.4,1166.45,117.18
20.719999,20.98,39350,39951,25.5,25.6,1168.7,1172.8,117.529999
20.75,20.93,40050,40470,25.299999,25.799999,1174.3,1179.6,117.519997
20.0,20.459999,38856,39276,24.1,25.25,1153.8,1174.3,115.889999
20.08,20.309999,38932,39290,24.200001,24.35,1156.1,1160.55,116.080002
19.940001,20.120001,38939,39166,23.950001,24.200001,1154.75,1159.65,115.690002
19.83,20.059999,38773,38928,24.1,24.299999,1146.95,1161.7,115.599998
19.25,19.48,38324,38510,23.549999,24.049999,1126.5,1149.9,113.910004
19.440001,19.450001,38255,38354,23.200001,23.549999,1119.75,1131.05,113.889999
19.6,19.639999,38026,38296,23.450001,23.700001,1118.15,1127.35,114.019997
19.58,19.790001,38217,38349,23.700001,24.049999,1112.4,1119.8,114.099998
19.49,19.91,38030,38242,23.65,24.4,1104.35,1123.95,114.0
19.780001,19.870001,38175,38447,23.75,23.950001,1113.35,1114.8,114.459999
19.41,19.73,37810,37948,22.9,24.049999,1105.05,1116.95,113.639999
19.07,19.200001,37114,37172,22.65,22.85,1101.0,1109.3,112.839996
18.83,19.0,36725,37010,22.299999,22.5,1096.1,1101.05,112.239998
19.02,19.030001,36769,36861,22.35,22.950001,1102.75,1103.9,112.57
18.77,19.23,36775,36863,22.549999,22.950001,1109.1,1114.9,112.82
18.959999,19.139999,36682,36733,22.5,23.200001,1114.55,1119.5,113.779999
18.74,18.860001,36450,36812,21.6,22.549999,1107.65,1117.1,113.260002
18.559999,18.77,36534,36594,20.700001,21.6,1095.0,1107.65,113.230003
18.59,18.83,36507,37092,20.700001,20.85,1088.45,1097.55,113.730003
18.35,18.49,36651,36848,20.200001,20.9,1080.45,1094.35,113.32
18.83,18.879999,36652,36878,20.15,20.450001,1082.05,1086.2,113.849998
19.09,19.18,36842,36892,20.85,21.549999,1084.45,1096.1,115.32
18.65,19.07,36250,36680,20.200001,20.9,1084.7,1089.1,115.120003
18.33,18.52,36431,36736,20.0,20.049999,1063.3,1083.85,113.639999
18.370001,18.52,35891,35938,20.5,20.6,1069.0,1075.15,112.889999
18.360001,18.48,35938,36182,20.65,20.700001,1075.35,1076.7,112.589996
18.18,18.450001,35939,36106,20.1,20.85,1084.0,1087.25,112.440002
18.110001,18.26,35416,35968,20.0,20.15,1084.1,1084.75,112.559998
17.91,18.23,35803,35854,19.75,19.799999,1082.55,1086.45,113.07
17.76,18.049999,35272,35536,20.0,20.15,1079.35,1087.15,112.370003
17.290001,17.709999,35335,35376,20.049999,20.6,1083.55,1090.9,111.980003
17.629998999999994,17.67,35147,35435,20.0,20.200001,1084.55,1087.5,111.760002
17.83,18.030001,35775,36181,20.15,20.25,1064.4,1081.45,112.059998
16.99,17.459999,34011,34663,19.85,20.200001,1032.45,1069.65,110.760002
16.860001,17.280001000000002,34100,35000,19.85,20.1,1025.6,1038.7,111.089996
16.93,17.190001000000002,34711,35328,19.25,20.299999,1022.65,1041.25,111.360001
16.75,17.0,35342,35615,18.85,19.35,1033.15,1039.4,111.489998
16.790001,16.809998999999998,35241,35527,18.4,19.0,1034.15,1037.85,110.989998
16.700001,16.940001000000002,35080,35172,18.65,18.700001,1028.2,1036.55,110.739998
16.309998999999998,16.58,34561,34696,17.950001,18.85,1021.2,1031.75,110.160004
16.15,16.280001000000002,34256,34504,17.799999,17.950001,1009.75,1021.5,109.760002
15.43,16.049999,34121,34200,16.85,18.25,994.05,1010.05,108.650002
13.78,14.77,33430,34145,16.0,16.1,973.4,997.1,105.699997
14.12,14.53,33882,34022,16.25,16.299999,974.85,993.45,105.370003
14.08,14.28,33663,33955,15.8,16.0,984.75,985.7,104.800003
13.62,14.3,33855,33904,15.6,16.700001,981.8,999.5,104.330002
14.07,14.13,33310,33702,15.1,15.35,988.15,990.45,105.349998
13.56,14.38,33750,33930,15.8,16.450001,982.95,992.55,104.860001
13.69,13.84,33566,33765,15.9,16.200001,984.4,987.15,105.019997
13.97,14.07,33668,33975,15.45,16.049999,988.45,989.9,105.169998
13.48,13.83,33750,34020,15.45,16.0,991.8,994.35,104.269997
13.75,13.97,33625,34025,15.9,16.25,984.15,995.8,104.93
13.27,13.68,33431,33499,16.549999,17.200001,956.35,985.75,104.099998
13.29,13.54,33328,33481,16.299999,16.950001,951.1,961.45,104.309998
13.09,13.54,33355,33479,15.9,16.700001,950.05,956.1,103.93
13.36,13.69,33370,33708,15.75,16.15,952.8,957.8,104.389999
13.4,13.85,33571,34031,16.1,16.200001,963.1,966.45,104.650002
14.27,14.29,33957,35021,16.200001,16.799999,986.6,991.75,105.720001
14.53,14.53,34814,35330,17.5,18.299999,987.8,1001.75,106.260002
15.52,15.53,35252,36091,19.15,19.5,1000.65,1006.9,107.75
14.64,15.21,35685,36007,18.799999,19.85,991.15,1003.1,106.860001
14.49,14.99,35360,35429,19.5,19.9,992.75,1003.6,106.849998
15.01,15.11,35520,35814,19.85,20.200001,998.8,1001.3,107.129997
14.77,14.92,34551,34794,20.200001,20.5,994.95,1001.35,107.110001
15.2,15.28,34658,35527,18.0,19.5,1012.5,1016.8,108.550003
15.81,16.049999,35735,36310,19.75,19.799999,1032.9,1035.8,110.440002
15.39,16.16,35682,36200,16.85,18.4,1019.8,1038.3,111.129997
14.14,15.21,34930,35410,15.5,15.95,973.35,1024.35,110.529999
13.69,14.53,34471,34652,14.75,16.25,982.4,1002.15,109.160004
13.04,13.49,33151,33423,13.6,14.75,984.9,987.5,107.669998
13.79,13.91,33401,34056,14.3,14.8,1009.1,1009.2,107.730003
14.25,14.41,33666,34378,14.8,15.05,1018.6,1026.3,108.699997
14.11,14.11,34235,34581,14.65,14.9,1007.35,1014.4,108.82
13.67,14.37,34368,34511,14.55,14.95,1007.0,1017.55,109.199997
13.63,13.9,34270,34728,13.7,14.55,1014.5,1017.8,108.620003
13.38,14.03,34530,34762,13.8,13.95,1009.9,1023.9,107.839996
13.39,13.43,34600,34816,13.3,13.7,991.1,1010.9,107.489998
13.55,13.74,35032,35663,13.65,13.9,1005.65,1011.8,107.519997
13.17,13.52,35260,35294,13.55,13.7,983.7,1011.05,106.129997
13.12,13.42,35321,35383,13.3,13.85,982.8,992.7,106.379997
13.21,13.28,34551,34975,12.25,13.3,970.95,986.6,106.160004
13.12,13.34,34630,34713,12.95,13.45,957.35,973.85,106.220001
13.13,13.32,34451,34625,13.0,13.2,962.45,964.4,105.900002
13.89,13.93,34580,35779,13.3,13.4,973.25,976.75,107.309998
14.25,14.44,35509,35932,14.15,14.3,978.2,988.55,108.410004
14.47,14.71,35855,36077,14.85,15.5,982.45,991.0,109.209999
14.01,14.36,35872,36172,15.05,15.6,971.75,984.65,108.529999
13.36,13.71,35186,35267,14.4,15.0,936.3,973.8,107.790001
13.26,13.69,35163,35450,14.35,14.95,945.95,946.8,108.220001
14.22,14.28,35375,36215,14.65,14.85,948.95,959.65,110.489998
13.99,14.11,35775,36072,15.25,15.55,948.25,954.75,109.809998
13.32,13.72,34815,35011,14.5,15.2,917.2,949.7,108.419998
13.41,13.68,34705,34955,14.6,14.7,915.65,921.8,107.980003
13.73,13.74,34427,34547,14.7,14.85,907.75,928.4,106.860001
13.41,13.99,34404,34544,15.1,16.299999,907.2,918.2,106.730003
15.12,15.18,34800,36741,17.049999,17.200001,917.1,927.2,108.769997
15.68,15.77,36622,37333,18.450001,18.75,937.45,943.75,109.860001
15.61,15.83,37043,37501,18.6,19.299999,947.25,955.3,109.699997
15.41,16.15,36150,36875,18.6,18.799999,952.2,958.6,109.139999
16.26,16.27,36700,36833,19.0,19.75,983.4,986.75,110.870003
15.78,16.610001,36870,36981,18.25,20.15,989.55,1003.15,111.309998
15.87,16.139999,36649,37272,18.15,18.5,989.1,999.25,111.860001
16.9,16.99,36953,37575,19.0,19.25,1000.3,1001.8,113.809998
16.889999,17.040001,37068,37513,19.700001,19.85,1006.3,1008.05,113.290001
16.389999,16.99,37135,37387,19.75,20.4,1015.55,1026.6,112.489998
15.7,16.43,36727,36938,18.6,19.65,1013.95,1021.5,112.019997
16.33,16.52,36773,37042,18.950001,19.0,1020.7,1024.65,112.730003
15.85,16.17,36621,36794,18.85,19.549999,1004.4,1024.65,111.730003
16.120001000000002,16.27,36764,36920,19.0,19.15,1011.25,1013.65,111.690002
16.52,16.66,36662,36942,19.200001,19.85,1002.6,1020.8,111.5
16.01,16.48,36865,37018,19.549999,20.4,997.55,1004.7,111.43
16.059998999999998,16.209999,36853,37064,19.299999,19.5,986.65,997.95,111.68
15.86,16.809998999999998,37095,37832,18.549999,20.299999,1000.65,1014.95,110.75
15.16,15.78,36466,36544,18.200001,19.0,992.65,1003.6,109.720001
14.96,15.39,36343,36490,17.450001,18.549999,987.35,1000.4,109.300003
15.02,15.18,35951,36191,17.0,17.1,977.15,986.3,108.589996
14.94,15.11,35765,35799,17.75,18.200001,965.85,984.6,106.980003
14.64,15.22,35478,35504,16.950001,18.0,958.1,977.05,105.970001
14.08,14.63,35272,35500,16.0,16.950001,952.9,960.7,105.639999
13.46,13.72,34870,34910,15.7,15.95,942.35,961.5,104.099998
13.83,13.84,34500,34552,15.65,16.1,917.55,943.3,104.400002
13.47,13.72,34034,34272,15.85,16.5,903.15,919.25,104.18
13.65,13.66,34160,34190,16.049999,16.15,884.05,907.85,103.830002
13.47,13.79,33751,33889,15.75,16.15,881.95,888.75,103.849998
13.62,13.68,33753,33845,15.85,15.95,861.7,884.5,103.559998
13.74,13.86,33773,33796,15.95,16.15,867.85,875.6,103.709999
13.08,13.66,33475,33707,15.05,15.95,854.75,874.6,102.339996
13.49,13.58,33400,33562,15.0,15.25,852.5,855.15,102.43
13.97,14.06,33582,33830,16.0,16.299999,858.25,865.0,103.559998
13.4,14.07,33474,33589,15.0,16.35,855.4,869.55,103.089996
13.33,13.48,33152,33608,15.0,15.15,849.4,857.65,102.260002
13.84,13.88,33566,33889,15.1,15.5,842.75,851.9,102.940002
13.71,13.95,33484,33814,15.1,15.3,846.2,849.35,102.459999
13.45,13.59,33511,33701,14.8,15.1,836.45,857.5,101.25
13.76,13.8,33412,33480,14.75,14.85,832.2,835.7,101.919998
14.16,14.2,33256,33299,14.95,15.35,841.6,846.45,102.279999
13.79,14.02,33200,33228,14.9,15.2,834.2,852.95,100.690002
14.08,14.21,33102,33477,15.35,15.8,849.95,849.95,101.760002
14.83,14.86,33521,34424,15.8,15.85,880.2,887.95,104.019997
14.2,14.66,34750,34771,15.1,16.1,858.65,887.65,102.669998
14.08,14.31,34225,34373,14.85,15.4,851.35,863.9,102.839996
14.27,14.53,34301,34506,15.0,15.35,856.65,866.85,102.639999
14.21,14.46,34190,34215,14.85,15.1,854.3,862.95,102.550003
14.38,14.53,33626,33983,14.9,15.0,841.25,859.7,103.110001
13.56,14.32,33380,33487,14.45,15.35,847.9,856.65,101.790001
13.63,13.82,33335,33593,14.35,14.75,855.8,860.95,101.519997
14.17,14.24,33502,34400,14.15,14.9,872.25,880.35,102.75
13.34,13.68,33030,33170,13.85,14.2,848.2,883.9,100.5
13.64,13.83,33115,33933,14.25,14.45,859.65,862.75,102.040001
13.76,13.9,33874,34301,15.15,15.55,873.25,882.05,103.150002
13.68,13.92,34140,34286,15.55,15.8,873.5,880.1,102.610001
13.97,13.98,34065,34215,15.6,15.7,872.15,876.75,102.309998
14.27,14.29,34173,34345,15.75,15.85,884.45,886.0,103.050003
13.79,14.04,33421,33451,15.05,15.9,882.1,892.7,102.269997
13.95,14.05,33513,33558,15.15,15.4,890.8,895.65,102.199997
13.66,13.74,33217,33390,14.8,15.25,872.05,895.85,101.419998
13.72,13.75,33173,33299,14.55,14.95,892.5,895.25,101.459999
14.09,14.24,33364,33533,14.65,15.15,881.65,894.6,102.889999
14.02,14.15,33543,33666,14.95,15.45,890.3,898.9,103.18
14.25,14.35,33625,33774,15.15,15.3,879.55,893.15,104.669998
14.88,15.01,33639,34531,15.55,15.65,875.55,885.3,106.150002
14.52,14.64,33706,33824,15.7,15.95,880.0,885.85,105.68
13.92,14.61,33530,33664,14.85,16.549999,849.0,877.85,104.739998
13.61,13.8,33313,33389,11.6,12.8,833.2,850.0,104.209999
13.61,13.8,33325,34171,12.5,12.55,848.5,855.75,104.720001
13.13,13.59,33579,33638,11.8,12.6,836.05,851.95,103.019997
13.09,13.61,33670,34054,11.1,12.4,830.95,845.1,104.080002
12.47,13.24,33962,34428,10.35,11.55,827.8,835.95,103.980003
12.85,12.92,34334,34689,10.4,10.9,823.8,829.7,105.370003
12.91,12.98,34021,34374,10.1,10.5,820.0,827.55,105.489998
13.03,13.17,34225,34277,10.65,10.8,831.75,843.2,105.0
13.38,13.4,34277,34679,9.35,10.9,859.3,864.7,106.080002
14.2,14.21,34964,35296,10.65,11.1,882.1,884.85,107.690002
13.86,14.19,34500,34806,10.95,11.3,869.0,886.8,106.540001
14.21,14.24,34516,34750,11.05,11.15,871.85,876.9,106.949997
14.65,14.65,34617,34870,11.2,11.4,872.5,877.55,108.050003
14.3,14.57,34704,34805,11.05,11.5,856.5,873.0,108.089996
15.35,15.35,34852,35732,11.4,11.45,881.25,883.7,109.25
16.15,16.360001,35541,35829,12.7,12.7,908.85,910.8,110.57
17.049999,17.120001000000002,35526,35806,12.8,13.15,913.7,915.7,112.32
17.469998999999998,17.9,36007,37127,13.55,15.2,929.35,934.2,113.830002
16.75,17.82,36886,37248,13.0,14.05,934.65,939.85,113.580002
17.139999,17.16,36425,36780,12.45,13.1,937.35,937.45,114.459999
18.370001,18.65,36936,38288,14.3,14.9,956.65,970.1,119.059998
18.84,18.85,37771,37984,14.7,14.8,958.15,961.95,118.360001
17.209999,18.309999,36777,37219,13.8,14.75,935.8,942.05,114.769997
17.82,17.91,36933,37197,13.55,14.5,944.3,952.2,115.480003
18.9,18.91,36968,37522,13.65,13.65,948.2,949.5,118.290001
18.379999,18.889999,37302,37517,14.4,14.75,940.45,951.55,117.580002
18.530001,18.690001,36392,36981,14.0,14.3,930.2,940.15,115.489998
18.92,19.059999,36925,37176,14.3,14.75,945.2,946.7,117.220001
19.110001,19.85,36988,37230,14.1,14.9,937.75,957.4,117.610001
19.389999,19.459999,36860,37207,14.05,14.2,927.4,947.25,117.919998
18.690001,19.34,36145,36250,14.45,14.65,915.15,930.9,117.110001
19.379999,19.4,35910,36081,14.6,14.85,934.05,938.1,118.639999
18.57,19.5,35583,35621,14.1,15.2,937.5,946.7,117.769997
19.049999,19.18,35680,36051,14.2,14.4,937.4,942.6,118.68
19.82,20.02,35736,36304,14.75,14.75,947.35,956.75,120.730003
19.709999,20.879999,36553,36821,16.15,16.299999,981.05,988.4,120.540001
20.4,20.73,37402,37569,17.700001,17.75,998.8,1010.85,121.139999
19.42,20.73,37360,37427,17.049999,18.35,984.15,1009.0,120.580002
19.51,19.73,36884,37223,16.25,16.85,980.55,987.0,119.580002
20.379999,20.440001,36655,37670,17.0,17.1,982.15,991.0,121.5
19.98,20.58,37408,37610,16.65,18.049999,964.85,993.35,119.410004
19.120001,20.23,37283,37420,16.049999,16.9,961.6,977.5,117.870003
19.530001,19.549999,36883,37077,15.6,15.95,959.55,965.2,117.959999
20.860001,20.959999,36855,36899,15.8,16.25,978.9,982.9,120.589996
20.43,21.42,37250,38143,16.700001,18.15,987.6,996.8,120.129997
20.610001,20.93,37577,37756,16.65,16.799999,973.65,993.7,119.800003
20.57,20.780001,37486,37864,16.700001,17.15,980.3,984.95,118.959999
20.58,21.0,37755,37864,16.75,17.549999,996.45,1001.6,119.309998
19.030001,19.879999,36737,36766,15.7,16.200001,961.9,998.3,116.610001
19.459999,19.6,36621,36669,14.8,15.3,948.45,962.6,116.330002
19.42,19.66,36452,36563,14.9,15.5,948.85,957.85,116.599998
20.540001,20.6,36241,36560,14.9,15.35,969.9,971.8,118.760002
20.23,20.5,36256,36329,15.15,15.65,967.15,979.8,117.099998
19.969999,20.57,36330,36751,15.7,15.9,976.3,985.5,117.639999
20.120001,20.120001,35419,35922,15.0,15.35,959.1,987.6,116.93
19.530001,20.049999,35551,35581,15.05,15.65,940.2,961.5,116.150002
20.129999,20.190001,35811,36082,15.0,15.4,953.8,967.1,117.660004
20.15,20.23,35752,35986,15.05,15.15,948.4,961.3,116.940002
20.780001,20.860001,36000,36382,15.65,15.8,958.1,965.55,118.610001
21.440001,21.549999,36150,36671,16.4,16.549999,968.75,969.9,118.43
22.700001,22.790001,36715,37764,17.6,17.65,989.45,994.55,120.029999
22.879999,23.059999,37515,38312,17.950001,18.6,1000.7,1004.65,120.050003
22.25,22.780001,37965,38563,18.1,18.5,998.7,1004.1,118.769997
21.6,22.34,38005,38306,17.35,18.25,991.0,1000.35,117.110001
22.200001,22.309999,38160,38507,17.5,17.950001,986.25,992.65,117.919998
22.18,22.48,38150,38322,18.450001,18.799999,977.2,987.75,117.739998
23.26,23.469999,38548,39747,18.9,19.4,1012.95,1018.25,119.580002
22.84,23.82,39578,40132,18.700001,19.4,1019.9,1031.95,118.970001
23.25,23.530001,39480,40086,18.950001,19.5,1025.25,1046.25,119.419998
22.59,23.41,39800,39985,18.799999,18.9,1011.7,1034.6,117.889999
22.459999,22.889999,39705,40102,18.4,18.950001,1016.95,1020.4,118.230003
22.99,23.01,39691,40190,18.65,19.25,1017.7,1023.25,118.699997
23.24,23.309999,40190,40565,18.9,19.549999,1026.35,1029.8,119.040001
24.280001,24.4,40391,41044,19.299999,19.6,1054.6,1055.4,121.290001
25.83,25.83,41250,41566,20.6,20.799999,1080.0,1082.85,123.650002
25.389999,26.17,41089,41217,20.299999,21.450001,1080.05,1087.8,123.239998
24.66,25.530001,40741,40984,19.5,20.85,1067.8,1092.15,122.959999
23.41,24.65,40500,40739,18.5,19.4,1063.05,1069.1,122.209999
24.18,24.32,40730,40915,18.75,18.950001,1065.7,1071.5,122.07
25.129999,25.440001,41141,41731,19.700001,19.9,1082.0,1085.65,123.18
23.52,24.18,40511,40749,20.700001,20.75,1045.9,1079.6,120.650002
24.4,24.51,40620,40839,20.950001,21.450001,1053.85,1056.8,120.980003
25.049999,25.34,40900,41266,23.35,23.549999,1068.95,1076.45,122.120003
24.549999,25.4,40673,40803,23.200001,23.700001,1050.65,1071.7,121.160004
24.790001,25.0,40253,40974,23.450001,23.75,1054.25,1061.75,121.709999
25.24,25.610001,40849,40987,24.6,25.5,1054.6,1065.05,121.800003
25.58,25.85,40760,41180,24.0,24.299999,1056.6,1063.3,122.220001
